Time,secs	AreaA,cm2	AreaA,A	Unused    	Unused    	PiA,mN/m	Unused    	Unused    	Unused    	Unused    	Unused
1299.110000	137.570804	5.939130	-595.823653	-595.823653	30.083797	45.475000	0.000000		158.320988	NaN
1299.610000	137.390541	5.931348	-595.823653	-595.823653	30.088501	45.475000	0.000000		158.312107	NaN
1300.110000	137.390541	5.931348	-595.823653	-595.823653	30.126136000000002	45.475000	0.000000		158.312107	NaN
1300.610000	137.390541	5.931348	-595.823653	-595.823653	30.159066000000003	45.475000	0.000000		158.303227	NaN
1301.110000	137.390541	5.931348	-595.823653	-595.823653	30.159066000000003	45.475000	0.000000		158.303227	NaN
1301.610000	137.390541	5.931348	-595.823653	-595.823653	30.177883	45.475000	0.000000		158.294347	NaN
1302.110000	137.270366	5.926159	-595.823653	-595.823653	30.201404	45.475000	0.000000		158.294347	NaN
1302.610000	137.090104	5.918377	-595.823653	-595.823653	30.22963	45.475000	0.000000		158.285467	NaN
1303.110000	137.090104	5.918377	-595.823653	-595.823653	30.262559000000003	45.475000	0.000000		158.285467	NaN
1303.610000	137.090104	5.918377	-595.823653	-595.823653	30.290785	45.475000	0.000000		158.285467	NaN
1304.110000	137.030016	5.915783	-595.823653	-595.823653	30.286081000000003	45.475000	0.000000		158.276587	NaN
1304.610000	137.090104	5.918377	-595.823653	-595.823653	30.295489	45.475000	0.000000		158.276587	NaN
1305.110000	137.090104	5.918377	-595.823653	-595.823653	30.342532000000002	45.475000	0.000000		158.267706	NaN
1305.610000	137.090104	5.918377	-595.823653	-595.823653	30.366053	45.475000	0.000000		158.267706	NaN
1306.110000	136.969929	5.913189	-595.823653	-595.823653	30.375462000000002	45.475000	0.000000		158.267706	NaN
1306.610000	136.729579	5.902813	-595.823653	-595.823653	30.4178	45.475000	0.000000		158.258826	NaN
1307.110000	136.729579	5.902813	-595.823653	-595.823653	30.436617000000002	45.475000	0.000000		158.258826	NaN
1307.610000	136.729579	5.902813	-595.823653	-595.823653	30.441322000000003	45.475000	0.000000		158.258826	NaN
1308.110000	136.729579	5.902813	-595.823653	-595.823653	30.460139	45.475000	0.000000		158.249946	NaN
1308.610000	136.729579	5.902813	-595.823653	-595.823653	30.474252	45.475000	0.000000		158.249946	NaN
1309.110000	136.729579	5.902813	-595.823653	-595.823653	30.521294	45.475000	0.000000		158.241066	NaN
1309.610000	136.669491	5.900219	-595.823653	-595.823653	30.521294	45.475000	0.000000		158.241066	NaN
1310.110000	136.609404	5.897625	-595.823653	-595.823653	30.563633000000003	45.475000	0.000000		158.232185	NaN
1310.610000	136.429141	5.889843	-595.823653	-595.823653	30.563633000000003	45.475000	0.000000		158.223305	NaN
1311.110000	136.429141	5.889843	-595.823653	-595.823653	30.596562000000002	45.475000	0.000000		158.223305	NaN
1311.610000	136.429141	5.889843	-595.823653	-595.823653	30.634197	45.475000	0.000000		158.232185	NaN
1312.110000	136.429141	5.889843	-595.823653	-595.823653	30.629492000000003	45.475000	0.000000		158.214425	NaN
1312.610000	136.369054	5.887248	-595.823653	-595.823653	30.681239	45.475000	0.000000		158.214425	NaN
1313.110000	136.248879	5.882060	-595.823653	-595.823653	30.690648000000003	45.475000	0.000000		158.214425	NaN
1313.610000	136.128704	5.876872	-595.823653	-595.823653	30.718873000000002	45.475000	0.000000		158.214425	NaN
1314.110000	136.068616	5.874278	-595.823653	-595.823653	30.723578	45.475000	0.000000		158.205545	NaN
1314.610000	136.128704	5.876872	-595.823653	-595.823653	30.732986	45.475000	0.000000		158.196665	NaN
1315.110000	136.128704	5.876872	-595.823653	-595.823653	30.784733000000003	45.475000	0.000000		158.196665	NaN
1315.610000	136.128704	5.876872	-595.823653	-595.823653	30.780029000000003	45.475000	0.000000		158.196665	NaN
1316.110000	136.128704	5.876872	-595.823653	-595.823653	30.817663	45.475000	0.000000		158.187784	NaN
1316.610000	135.948441	5.869090	-595.823653	-595.823653	30.855297	45.475000	0.000000		158.187784	NaN
1317.110000	135.768179	5.861308	-595.823653	-595.823653	30.869410000000002	45.475000	0.000000		158.178904	NaN
1317.610000	135.828266	5.863902	-595.823653	-595.823653	30.907044000000003	45.475000	0.000000		158.170024	NaN
1318.110000	135.768179	5.861308	-595.823653	-595.823653	30.902340000000002	45.475000	0.000000		158.170024	NaN
1318.610000	135.768179	5.861308	-595.823653	-595.823653	30.944678	45.475000	0.000000		158.161144	NaN
1319.110000	135.768179	5.861308	-595.823653	-595.823653	30.963495	45.475000	0.000000		158.161144	NaN
1319.610000	135.768179	5.861308	-595.823653	-595.823653	30.972904	45.475000	0.000000		158.161144	NaN
1320.110000	135.768179	5.861308	-595.823653	-595.823653	30.991721000000002	45.475000	0.000000		158.152263	NaN
1320.610000	135.587916	5.853526	-595.823653	-595.823653	31.010538	45.475000	0.000000		158.152263	NaN
1321.110000	135.467741	5.848338	-595.823653	-595.823653	31.052877000000002	45.475000	0.000000		158.152263	NaN
1321.610000	135.467741	5.848338	-595.823653	-595.823653	31.071694	45.475000	0.000000		158.143383	NaN
1322.110000	135.407654	5.845743	-595.823653	-595.823653	31.099919	45.475000	0.000000		158.143383	NaN
1322.610000	135.407654	5.845743	-595.823653	-595.823653	31.104623	45.475000	0.000000		158.134503	NaN
1323.110000	135.467741	5.848338	-595.823653	-595.823653	31.123441	45.475000	0.000000		158.134503	NaN
1323.610000	135.227391	5.837961	-595.823653	-595.823653	31.151666000000002	45.475000	0.000000		158.134503	NaN
1324.110000	135.167304	5.835367	-595.823653	-595.823653	31.165779	45.475000	0.000000		158.134503	NaN
1324.610000	135.107216	5.832773	-595.823653	-595.823653	31.22223	45.475000	0.000000		158.125623	NaN
1325.110000	135.167304	5.835367	-595.823653	-595.823653	31.22223	45.475000	0.000000		158.125623	NaN
1325.610000	135.107216	5.832773	-595.823653	-595.823653	31.269273000000002	45.475000	0.000000		158.116742	NaN
1326.110000	135.107216	5.832773	-595.823653	-595.823653	31.25516	45.475000	0.000000		158.107862	NaN
1326.610000	135.107216	5.832773	-595.823653	-595.823653	31.302203000000002	45.475000	0.000000		158.107862	NaN
1327.110000	135.047129	5.830179	-595.823653	-595.823653	31.344541000000003	45.475000	0.000000		158.107862	NaN
1327.610000	134.806779	5.819803	-595.823653	-595.823653	31.339837000000003	45.475000	0.000000		158.107862	NaN
1328.110000	134.806779	5.819803	-595.823653	-595.823653	31.372767	45.475000	0.000000		158.098982	NaN
1328.610000	134.806779	5.819803	-595.823653	-595.823653	31.400992000000002	45.475000	0.000000		158.090102	NaN
1329.110000	134.806779	5.819803	-595.823653	-595.823653	31.443331	45.475000	0.000000		158.098982	NaN
1329.610000	134.806779	5.819803	-595.823653	-595.823653	31.457444000000002	45.475000	0.000000		158.081222	NaN
1330.110000	134.746691	5.817209	-595.823653	-595.823653	31.452739	45.475000	0.000000		158.090102	NaN
1330.610000	134.626516	5.812021	-595.823653	-595.823653	31.490374000000003	45.475000	0.000000		158.081222	NaN
1331.110000	134.506341	5.806832	-595.823653	-595.823653	31.617389000000003	45.475000	0.000000		158.081222	NaN
1331.610000	134.506341	5.806832	-595.823653	-595.823653	31.612684	45.475000	0.000000		158.072341	NaN
1332.110000	134.506341	5.806832	-595.823653	-595.823653	31.622093000000003	45.475000	0.000000		158.081222	NaN
1332.610000	134.506341	5.806832	-595.823653	-595.823653	31.509191	45.475000	0.000000		158.072341	NaN
1333.110000	134.506341	5.806832	-595.823653	-595.823653	31.556233000000002	45.475000	0.000000		158.063461	NaN
1333.610000	134.506341	5.806832	-595.823653	-595.823653	31.626797	45.475000	0.000000		158.063461	NaN
1334.110000	134.446254	5.804238	-595.823653	-595.823653	31.64091	45.475000	0.000000		158.054581	NaN
1334.610000	134.205904	5.793862	-595.823653	-595.823653	31.678544000000002	45.475000	0.000000		158.054581	NaN
1335.110000	134.205904	5.793862	-595.823653	-595.823653	31.683249	45.475000	0.000000		158.045701	NaN
1335.610000	134.145816	5.791268	-595.823653	-595.823653	31.720883	45.475000	0.000000		158.054581	NaN
1336.110000	134.145816	5.791268	-595.823653	-595.823653	31.711474000000003	45.475000	0.000000		158.036820	NaN
1336.610000	134.205904	5.793862	-595.823653	-595.823653	31.772630000000003	45.475000	0.000000		158.036820	NaN
1337.110000	134.145816	5.791268	-595.823653	-595.823653	31.786742	45.475000	0.000000		158.036820	NaN
1337.610000	134.145816	5.791268	-595.823653	-595.823653	31.819672	45.475000	0.000000		158.036820	NaN
1338.110000	133.965554	5.783486	-595.823653	-595.823653	31.833785000000002	45.475000	0.000000		158.027940	NaN
1338.610000	133.785291	5.775704	-595.823653	-595.823653	31.838489000000003	45.475000	0.000000		158.010180	NaN
1339.110000	133.785291	5.775704	-595.823653	-595.823653	31.871419000000003	45.475000	0.000000		158.019060	NaN
1339.610000	133.785291	5.775704	-595.823653	-595.823653	31.899645	45.475000	0.000000		158.010180	NaN
1340.110000	133.785291	5.775704	-595.823653	-595.823653	31.913758	45.475000	0.000000		158.019060	NaN
1340.610000	133.845379	5.778298	-595.823653	-595.823653	31.951392000000002	45.475000	0.000000		158.010180	NaN
1341.110000	133.725204	5.773110	-595.823653	-595.823653	31.965505	45.475000	0.000000		158.010180	NaN
1341.610000	133.484854	5.762733	-595.823653	-595.823653	32.003139	45.475000	0.000000		157.992419	NaN
1342.110000	133.484854	5.762733	-595.823653	-595.823653	32.021956	45.475000	0.000000		157.992419	NaN
1342.610000	133.484854	5.762733	-595.823653	-595.823653	32.02666	45.475000	0.000000		157.983539	NaN
1343.110000	133.484854	5.762733	-595.823653	-595.823653	32.045477	45.475000	0.000000		157.992419	NaN
1343.610000	133.484854	5.762733	-595.823653	-595.823653	32.064294	45.475000	0.000000		157.983539	NaN
1344.110000	133.424766	5.760139	-595.823653	-595.823653	32.111337	45.475000	0.000000		157.983539	NaN
1344.610000	133.424766	5.760139	-595.823653	-595.823653	32.130154	45.475000	0.000000		157.974659	NaN
1345.110000	133.364679	5.757545	-595.823653	-595.823653	32.134858	45.475000	0.000000		157.974659	NaN
1345.610000	133.124329	5.747169	-595.823653	-595.823653	32.167788	45.475000	0.000000		157.965779	NaN
1346.110000	133.184416	5.749763	-595.823653	-595.823653	32.19131	45.475000	0.000000		157.965779	NaN
1346.610000	133.124329	5.747169	-595.823653	-595.823653	32.186605	45.475000	0.000000		157.965779	NaN
1347.110000	133.184416	5.749763	-595.823653	-595.823653	32.210127	45.475000	0.000000		157.956898	NaN
1347.610000	133.184416	5.749763	-595.823653	-595.823653	32.233648	45.475000	0.000000		157.956898	NaN
1348.110000	133.184416	5.749763	-595.823653	-595.823653	32.266578	45.475000	0.000000		157.948018	NaN
1348.610000	133.184416	5.749763	-595.823653	-595.823653	32.299508	45.475000	0.000000		157.948018	NaN
1349.110000	132.944066	5.739387	-595.823653	-595.823653	32.313621	45.475000	0.000000		157.939138	NaN
1349.610000	132.823891	5.734199	-595.823653	-595.823653	32.332437999999996	45.475000	0.000000		157.939138	NaN
1350.110000	132.823891	5.734199	-595.823653	-595.823653	32.337142	45.475000	0.000000		157.939138	NaN
1350.610000	132.763804	5.731605	-595.823653	-595.823653	32.370072	45.475000	0.000000		157.939138	NaN
1351.110000	132.823891	5.734199	-595.823653	-595.823653	32.41241	45.475000	0.000000		157.930258	NaN
1351.610000	132.883979	5.736793	-595.823653	-595.823653	32.403002	45.475000	0.000000		157.921378	NaN
1352.110000	132.703716	5.729011	-595.823653	-595.823653	32.454749	45.475000	0.000000		157.903617	NaN
1352.610000	132.523454	5.721228	-595.823653	-595.823653	32.468861	45.475000	0.000000		157.921378	NaN
1353.110000	132.523454	5.721228	-595.823653	-595.823653	32.501791	45.475000	0.000000		157.921378	NaN
1353.610000	132.523454	5.721228	-595.823653	-595.823653	32.539425	45.475000	0.000000		157.903617	NaN
1354.110000	132.523454	5.721228	-595.823653	-595.823653	32.539425	45.475000	0.000000		157.903617	NaN
1354.610000	132.523454	5.721228	-595.823653	-595.823653	32.562947	45.475000	0.000000		157.903617	NaN
1355.110000	132.523454	5.721228	-595.823653	-595.823653	32.624102	45.475000	0.000000		157.894737	NaN
1355.610000	132.463366	5.718634	-595.823653	-595.823653	32.600581	45.475000	0.000000		157.894737	NaN
1356.110000	132.343191	5.713446	-595.823653	-595.823653	32.661736	45.475000	0.000000		157.885857	NaN
1356.610000	132.162929	5.705664	-595.823653	-595.823653	32.685258	45.475000	0.000000		157.885857	NaN
1357.110000	132.223016	5.708258	-595.823653	-595.823653	32.694666	45.475000	0.000000		157.876976	NaN
1357.610000	132.162929	5.705664	-595.823653	-595.823653	32.727596	45.475000	0.000000		157.876976	NaN
1358.110000	132.223016	5.708258	-595.823653	-595.823653	32.760526	45.475000	0.000000		157.876976	NaN
1358.610000	132.223016	5.708258	-595.823653	-595.823653	32.76523	45.475000	0.000000		157.876976	NaN
1359.110000	132.162929	5.705664	-595.823653	-595.823653	32.79816	45.475000	0.000000		157.868096	NaN
1359.610000	132.042754	5.700476	-595.823653	-595.823653	32.821682	45.475000	0.000000		157.868096	NaN
1360.110000	131.862491	5.692694	-595.823653	-595.823653	32.849907	45.475000	0.000000		157.859216	NaN
1360.610000	131.862491	5.692694	-595.823653	-595.823653	32.868724	45.475000	0.000000		157.859216	NaN
1361.110000	131.802404	5.690100	-595.823653	-595.823653	32.887541	45.475000	0.000000		157.841455	NaN
1361.610000	131.802404	5.690100	-595.823653	-595.823653	32.915767	45.475000	0.000000		157.859216	NaN
1362.110000	131.862491	5.692694	-595.823653	-595.823653	32.915767	45.475000	0.000000		157.832575	NaN
1362.610000	131.802404	5.690100	-595.823653	-595.823653	32.92988	45.475000	0.000000		157.841455	NaN
1363.110000	131.682228	5.684911	-595.823653	-595.823653	32.967514	45.475000	0.000000		157.832575	NaN
1363.610000	131.501966	5.677129	-595.823653	-595.823653	32.991035	45.475000	0.000000		157.841455	NaN
1364.110000	131.562053	5.679723	-595.823653	-595.823653	33.028669	45.475000	0.000000		157.823695	NaN
1364.610000	131.562053	5.679723	-595.823653	-595.823653	33.023965	45.475000	0.000000		157.823695	NaN
1365.110000	131.562053	5.679723	-595.823653	-595.823653	33.047486	45.475000	0.000000		157.823695	NaN
1365.610000	131.562053	5.679723	-595.823653	-595.823653	33.108641999999996	45.475000	0.000000		157.814815	NaN
1366.110000	131.562053	5.679723	-595.823653	-595.823653	33.094529	45.475000	0.000000		157.814815	NaN
1366.610000	131.381791	5.671941	-595.823653	-595.823653	33.108641999999996	45.475000	0.000000		157.805935	NaN
1367.110000	131.201528	5.664159	-595.823653	-595.823653	33.179206	45.475000	0.000000		157.797054	NaN
1367.610000	131.201528	5.664159	-595.823653	-595.823653	33.160389	45.475000	0.000000		157.797054	NaN
1368.110000	131.201528	5.664159	-595.823653	-595.823653	33.212136	45.475000	0.000000		157.797054	NaN
1368.610000	131.201528	5.664159	-595.823653	-595.823653	33.221544	45.475000	0.000000		157.797054	NaN
1369.110000	131.201528	5.664159	-595.823653	-595.823653	33.24977	45.475000	0.000000		157.788174	NaN
1369.610000	131.261616	5.666753	-595.823653	-595.823653	33.273291	45.475000	0.000000		157.788174	NaN
1370.110000	131.141441	5.661565	-595.823653	-595.823653	33.277996	45.475000	0.000000		157.788174	NaN
1370.610000	131.021266	5.656377	-595.823653	-595.823653	33.325038	45.475000	0.000000		157.779294	NaN
1371.110000	130.901091	5.651189	-595.823653	-595.823653	33.31563	45.475000	0.000000		157.779294	NaN
1371.610000	130.841003	5.648595	-595.823653	-595.823653	33.367377	45.475000	0.000000		157.770414	NaN
1372.110000	130.901091	5.651189	-595.823653	-595.823653	33.372081	45.475000	0.000000		157.779294	NaN
1372.610000	130.841003	5.648595	-595.823653	-595.823653	33.414419	45.475000	0.000000		157.770414	NaN
1373.110000	130.901091	5.651189	-595.823653	-595.823653	33.437941	45.475000	0.000000		157.761533	NaN
1373.610000	130.841003	5.648595	-595.823653	-595.823653	33.428532	45.475000	0.000000		157.761533	NaN
1374.110000	130.901091	5.651189	-595.823653	-595.823653	33.452054	45.475000	0.000000		157.761533	NaN
1374.610000	130.600653	5.638218	-595.823653	-595.823653	33.480279	45.475000	0.000000		157.752653	NaN
1375.110000	130.600653	5.638218	-595.823653	-595.823653	33.517913	45.475000	0.000000		157.743773	NaN
1375.610000	130.600653	5.638218	-595.823653	-595.823653	33.513208999999996	45.475000	0.000000		157.743773	NaN
1376.110000	130.600653	5.638218	-595.823653	-595.823653	33.541435	45.475000	0.000000		157.743773	NaN
1376.610000	130.540566	5.635624	-595.823653	-595.823653	33.555547	45.475000	0.000000		157.734893	NaN
1377.110000	130.480478	5.633030	-595.823653	-595.823653	33.588477	45.475000	0.000000		157.717132	NaN
1377.610000	130.360303	5.627842	-595.823653	-595.823653	33.611999	45.475000	0.000000		157.726013	NaN
1378.110000	130.180041	5.620060	-595.823653	-595.823653	33.626111	45.475000	0.000000		157.726013	NaN
1378.610000	130.180041	5.620060	-595.823653	-595.823653	33.649633	45.475000	0.000000		157.726013	NaN
1379.110000	130.180041	5.620060	-595.823653	-595.823653	33.66845	45.475000	0.000000		157.717132	NaN
1379.610000	130.240128	5.622654	-595.823653	-595.823653	33.710788	45.475000	0.000000		157.708252	NaN
1380.110000	130.180041	5.620060	-595.823653	-595.823653	33.724901	45.475000	0.000000		157.708252	NaN
1380.610000	130.180041	5.620060	-595.823653	-595.823653	33.748422	45.475000	0.000000		157.699372	NaN
1381.110000	130.180041	5.620060	-595.823653	-595.823653	33.771944	45.475000	0.000000		157.690492	NaN
1381.610000	129.939691	5.609684	-595.823653	-595.823653	33.781352	45.475000	0.000000		157.699372	NaN
1382.110000	129.879603	5.607090	-595.823653	-595.823653	33.800169	45.475000	0.000000		157.699372	NaN
1382.610000	129.879603	5.607090	-595.823653	-595.823653	33.842508	45.475000	0.000000		157.690492	NaN
1383.110000	129.879603	5.607090	-595.823653	-595.823653	33.875438	45.475000	0.000000		157.690492	NaN
1383.610000	129.879603	5.607090	-595.823653	-595.823653	33.88955	45.475000	0.000000		157.681611	NaN
1384.110000	129.879603	5.607090	-595.823653	-595.823653	33.903663	45.475000	0.000000		157.681611	NaN
1384.610000	129.879603	5.607090	-595.823653	-595.823653	33.946002	45.475000	0.000000		157.672731	NaN
1385.110000	129.519078	5.591525	-595.823653	-595.823653	33.95541	45.475000	0.000000		157.663851	NaN
1385.610000	129.579166	5.594119	-595.823653	-595.823653	33.969523	45.475000	0.000000		157.663851	NaN
1386.110000	129.579166	5.594119	-595.823653	-595.823653	33.993044	45.475000	0.000000		157.663851	NaN
1386.610000	129.579166	5.594119	-595.823653	-595.823653	34.035383	45.475000	0.000000		157.663851	NaN
1387.110000	129.579166	5.594119	-595.823653	-595.823653	34.049496	45.475000	0.000000		157.654971	NaN
1387.610000	129.398903	5.586337	-595.823653	-595.823653	34.068312999999996	45.475000	0.000000		157.646091	NaN
1388.110000	129.278728	5.581149	-595.823653	-595.823653	34.091834	45.475000	0.000000		157.654971	NaN
1388.610000	129.278728	5.581149	-595.823653	-595.823653	34.134172	45.475000	0.000000		157.646091	NaN
1389.110000	129.278728	5.581149	-595.823653	-595.823653	34.124764	45.475000	0.000000		157.646091	NaN
1389.610000	129.278728	5.581149	-595.823653	-595.823653	34.15299	45.475000	0.000000		157.637210	NaN
1390.110000	129.278728	5.581149	-595.823653	-595.823653	34.171807	45.475000	0.000000		157.637210	NaN
1390.610000	129.278728	5.581149	-595.823653	-595.823653	34.190624	45.475000	0.000000		157.619450	NaN
1391.110000	129.278728	5.581149	-595.823653	-595.823653	34.232962	45.475000	0.000000		157.628330	NaN
1391.610000	129.038378	5.570773	-595.823653	-595.823653	34.270596	45.475000	0.000000		157.628330	NaN
1392.110000	128.858116	5.562990	-595.823653	-595.823653	34.270596	45.475000	0.000000		157.619450	NaN
1392.610000	128.918203	5.565585	-595.823653	-595.823653	34.294118	45.475000	0.000000		157.610570	NaN
1393.110000	128.858116	5.562990	-595.823653	-595.823653	34.317639	45.475000	0.000000		157.601689	NaN
1393.610000	128.918203	5.565585	-595.823653	-595.823653	34.359977	45.475000	0.000000		157.601689	NaN
1394.110000	128.858116	5.562990	-595.823653	-595.823653	34.350569	45.475000	0.000000		157.601689	NaN
1394.610000	128.858116	5.562990	-595.823653	-595.823653	34.397611	45.475000	0.000000		157.592809	NaN
1395.110000	128.737941	5.557802	-595.823653	-595.823653	34.430541	45.475000	0.000000		157.592809	NaN
1395.610000	128.617766	5.552614	-595.823653	-595.823653	34.449358	45.475000	0.000000		157.583929	NaN
1396.110000	128.617766	5.552614	-595.823653	-595.823653	34.454063	45.475000	0.000000		157.575049	NaN
1396.610000	128.617766	5.552614	-595.823653	-595.823653	34.463471	45.475000	0.000000		157.575049	NaN
1397.110000	128.617766	5.552614	-595.823653	-595.823653	34.496401	45.475000	0.000000		157.575049	NaN
1397.610000	128.557678	5.550020	-595.823653	-595.823653	34.543444	45.475000	0.000000		157.566169	NaN
1398.110000	128.617766	5.552614	-595.823653	-595.823653	34.548148	45.475000	0.000000		157.566169	NaN
1398.610000	128.437503	5.544832	-595.823653	-595.823653	34.557557	45.475000	0.000000		157.566169	NaN
1399.110000	128.257241	5.537050	-595.823653	-595.823653	34.614008	45.475000	0.000000		157.557288	NaN
1399.610000	128.257241	5.537050	-595.823653	-595.823653	34.609304	45.475000	0.000000		157.557288	NaN
1400.110000	128.257241	5.537050	-595.823653	-595.823653	34.637529	45.475000	0.000000		157.548408	NaN
1400.610000	128.317328	5.539644	-595.823653	-595.823653	34.651642	45.475000	0.000000		157.548408	NaN
1401.110000	128.257241	5.537050	-595.823653	-595.823653	34.679868	45.475000	0.000000		157.548408	NaN
1401.610000	128.317328	5.539644	-595.823653	-595.823653	34.693979999999996	45.475000	0.000000		157.530648	NaN
1402.110000	128.257241	5.537050	-595.823653	-595.823653	34.703389	45.475000	0.000000		157.539528	NaN
1402.610000	128.076978	5.529268	-595.823653	-595.823653	34.712797	45.475000	0.000000		157.539528	NaN
1403.110000	127.896716	5.521485	-595.823653	-595.823653	34.736319	45.475000	0.000000		157.530648	NaN
1403.610000	127.956803	5.524080	-595.823653	-595.823653	34.788066	45.475000	0.000000		157.521767	NaN
1404.110000	127.956803	5.524080	-595.823653	-595.823653	34.788066	45.475000	0.000000		157.530648	NaN
1404.610000	127.956803	5.524080	-595.823653	-595.823653	34.806883	45.475000	0.000000		157.521767	NaN
1405.110000	127.956803	5.524080	-595.823653	-595.823653	34.811587	45.475000	0.000000		157.512887	NaN
1405.610000	127.956803	5.524080	-595.823653	-595.823653	34.835108	45.475000	0.000000		157.512887	NaN
1406.110000	127.776541	5.516297	-595.823653	-595.823653	34.877447	45.475000	0.000000		157.504007	NaN
1406.610000	127.656366	5.511109	-595.823653	-595.823653	34.877447	45.475000	0.000000		157.504007	NaN
1407.110000	127.536191	5.505921	-595.823653	-595.823653	34.896264	45.475000	0.000000		157.504007	NaN
1407.610000	127.596278	5.508515	-595.823653	-595.823653	34.948011	45.475000	0.000000		157.495127	NaN
1408.110000	127.596278	5.508515	-595.823653	-595.823653	34.938602	45.475000	0.000000		157.486246	NaN
1408.610000	127.656366	5.511109	-595.823653	-595.823653	34.976237	45.475000	0.000000		157.486246	NaN
1409.110000	127.596278	5.508515	-595.823653	-595.823653	34.995053999999996	45.475000	0.000000		157.486246	NaN
1409.610000	127.596278	5.508515	-595.823653	-595.823653	34.985645	45.475000	0.000000		157.477366	NaN
1410.110000	127.476103	5.503327	-595.823653	-595.823653	35.037392	45.475000	0.000000		157.477366	NaN
1410.610000	127.355928	5.498139	-595.823653	-595.823653	35.042096	45.475000	0.000000		157.468486	NaN
1411.110000	127.295841	5.495545	-595.823653	-595.823653	35.056209	45.475000	0.000000		157.459606	NaN
1411.610000	127.295841	5.495545	-595.823653	-595.823653	35.098548	45.475000	0.000000		157.459606	NaN
1412.110000	127.295841	5.495545	-595.823653	-595.823653	35.098548	45.475000	0.000000		157.450726	NaN
1412.610000	127.295841	5.495545	-595.823653	-595.823653	35.107956	45.475000	0.000000		157.450726	NaN
1413.110000	127.295841	5.495545	-595.823653	-595.823653	35.159703	45.475000	0.000000		157.441845	NaN
1413.610000	127.175666	5.490357	-595.823653	-595.823653	35.173816	45.475000	0.000000		157.441845	NaN
1414.110000	126.935316	5.479980	-595.823653	-595.823653	35.187929	45.475000	0.000000		157.441845	NaN
1414.610000	126.995403	5.482574	-595.823653	-595.823653	35.206746	45.475000	0.000000		157.441845	NaN
1415.110000	126.935316	5.479980	-595.823653	-595.823653	35.220858	45.475000	0.000000		157.432965	NaN
1415.610000	126.935316	5.479980	-595.823653	-595.823653	35.249083999999996	45.475000	0.000000		157.432965	NaN
1416.110000	126.935316	5.479980	-595.823653	-595.823653	35.253788	45.475000	0.000000		157.415205	NaN
1416.610000	126.995403	5.482574	-595.823653	-595.823653	35.291423	45.475000	0.000000		157.415205	NaN
1417.110000	126.935316	5.479980	-595.823653	-595.823653	35.324352	45.475000	0.000000		157.424085	NaN
1417.610000	126.815141	5.474792	-595.823653	-595.823653	35.305535	45.475000	0.000000		157.415205	NaN
1418.110000	126.574791	5.464416	-595.823653	-595.823653	35.333761	45.475000	0.000000		157.415205	NaN
1418.610000	126.634878	5.467010	-595.823653	-595.823653	35.385508	45.475000	0.000000		157.406324	NaN
1419.110000	126.634878	5.467010	-595.823653	-595.823653	35.376098999999996	45.475000	0.000000		157.406324	NaN
1419.610000	126.634878	5.467010	-595.823653	-595.823653	35.427846	45.475000	0.000000		157.397444	NaN
1420.110000	126.694966	5.469604	-595.823653	-595.823653	35.456072	45.475000	0.000000		157.397444	NaN
1420.610000	126.634878	5.467010	-595.823653	-595.823653	35.474889	45.475000	0.000000		157.379684	NaN
1421.110000	126.334441	5.454040	-595.823653	-595.823653	35.503115	45.475000	0.000000		157.379684	NaN
1421.610000	126.334441	5.454040	-595.823653	-595.823653	35.503115	45.475000	0.000000		157.379684	NaN
1422.110000	126.334441	5.454040	-595.823653	-595.823653	35.53134	45.475000	0.000000		157.370804	NaN
1422.610000	126.274353	5.451446	-595.823653	-595.823653	35.536044	45.475000	0.000000		157.370804	NaN
1423.110000	126.334441	5.454040	-595.823653	-595.823653	35.573679	45.475000	0.000000		157.370804	NaN
1423.610000	126.274353	5.451446	-595.823653	-595.823653	35.583087	45.475000	0.000000		157.361923	NaN
1424.110000	126.154178	5.446258	-595.823653	-595.823653	35.634834	45.475000	0.000000		157.361923	NaN
1424.610000	125.973916	5.438475	-595.823653	-595.823653	35.625426	45.475000	0.000000		157.353043	NaN
1425.110000	126.034003	5.441069	-595.823653	-595.823653	35.644243	45.475000	0.000000		157.344163	NaN
1425.610000	125.973916	5.438475	-595.823653	-595.823653	35.667764	45.475000	0.000000		157.344163	NaN
1426.110000	125.973916	5.438475	-595.823653	-595.823653	35.681877	45.475000	0.000000		157.344163	NaN
1426.610000	125.973916	5.438475	-595.823653	-595.823653	35.719511	45.475000	0.000000		157.335283	NaN
1427.110000	125.973916	5.438475	-595.823653	-595.823653	35.743032	45.475000	0.000000		157.335283	NaN
1427.610000	125.853741	5.433287	-595.823653	-595.823653	35.747737	45.475000	0.000000		157.326402	NaN
1428.110000	125.613391	5.422911	-595.823653	-595.823653	35.766554	45.475000	0.000000		157.326402	NaN
1428.610000	125.613391	5.422911	-595.823653	-595.823653	35.785371	45.475000	0.000000		157.326402	NaN
1429.110000	125.673478	5.425505	-595.823653	-595.823653	35.818301	45.475000	0.000000		157.326402	NaN
1429.610000	125.613391	5.422911	-595.823653	-595.823653	35.818301	45.475000	0.000000		157.317522	NaN
1430.110000	125.673478	5.425505	-595.823653	-595.823653	35.846526000000004	45.475000	0.000000		157.308642	NaN
1430.610000	125.613391	5.422911	-595.823653	-595.823653	35.870048000000004	45.475000	0.000000		157.308642	NaN
1431.110000	125.673478	5.425505	-595.823653	-595.823653	35.898273	45.475000	0.000000		157.290882	NaN
